Date,Open,High,Low,Close,Event,Category
2018-09-06,10097.27,10117.8,10017.66,10070.58,,
2018-09-07,10039.08,10089.48,9923.49,9983.04,,
2018-09-10,9996.43,10070.05,9954.55,10050.95,,
2018-09-11,10120.94,10215.26,10048.98,10126.31,,
2018-09-12,10074.87,10166.95,10026.66,10072.44,,
2018-09-13,10056.65,10104.44,10009.35,10067.05,,
2018-09-14,10062.47,10096.13,10009.58,10063.59,,
2018-09-17,10139.97,10227.55,10129.83,10208.77,,
2018-09-18,10052.5,10162.92,9986.98,10086.36,,
2018-09-19,10142.66,10236.03,10132.52,10167.85,,
2018-09-20,10002.36,10082.44,9992.36,10054.17,,
2018-09-21,9916.41,10010.28,9906.5,9996.44,IL&FS DHFL crisis,Major
2018-09-24,10049.18,10068.28,9988.37,10049.6,,
2018-09-25,10062.19,10166.37,9982.0,10107.71,,
2018-09-26,10173.42,10234.59,10086.26,10139.59,,
2018-09-27,10151.1,10161.25,10069.74,10087.7,,
2018-09-28,10057.88,10086.26,9950.25,9979.5,,
2018-10-01,9890.03,9981.62,9880.14,9936.71,,
2018-10-02,10025.26,10136.65,10004.51,10065.55,,
2018-10-03,10053.49,10063.54,9995.74,10038.77,,
2018-10-04,10078.24,10161.47,10016.01,10039.55,,
2018-10-05,9939.38,9949.32,9883.11,9913.02,,
2018-10-08,10124.86,10155.56,10053.65,10074.13,,
2018-10-09,10163.52,10222.13,10101.35,10157.83,,
2018-10-10,10051.43,10150.09,9974.03,10064.49,,
2018-10-11,9926.18,10002.16,9886.01,9969.49,,
2018-10-12,9838.94,9872.06,9774.16,9837.87,,
2018-10-15,10043.9,10085.47,9971.33,10058.5,,
2018-10-16,9986.29,10095.98,9911.44,9955.44,,
2018-10-17,10000.51,10010.51,9947.2,9971.48,,
2018-10-18,10000.21,10087.73,9909.88,10033.6,,
2018-10-19,10095.26,10125.34,10046.43,10078.44,,
2018-10-22,9869.67,9989.19,9773.85,9859.99,,
2018-10-23,9939.58,9951.86,9906.16,9921.23,,
2018-10-24,10011.79,10063.5,9926.03,10023.0,,
2018-10-25,10007.36,10017.36,9814.32,9921.81,,
2018-10-26,9875.83,9938.46,9780.44,9914.08,,
2018-10-29,9982.75,10124.46,9942.53,9998.96,,
2018-10-30,9992.82,10146.97,9962.97,10018.09,,
2018-10-31,10174.05,10207.05,10041.89,10071.29,,
2018-11-01,10136.88,10173.64,10099.09,10111.09,,
2018-11-02,10074.5,10226.49,10064.42,10133.17,,
2018-11-05,10079.23,10122.59,10034.57,10082.93,,
2018-11-06,10054.19,10102.29,10010.92,10032.9,,
2018-11-07,10090.69,10152.25,10060.62,10112.93,,
2018-11-08,10132.11,10308.48,10068.91,10165.83,,
2018-11-09,10236.92,10301.88,10220.05,10249.85,,
2018-11-12,10254.52,10311.92,10144.49,10203.75,,
2018-11-13,10046.17,10202.11,9939.63,10122.01,,
2018-11-14,10337.92,10371.86,10305.41,10329.46,,
2018-11-15,10140.77,10230.19,10130.63,10207.43,,
2018-11-16,10339.28,10369.63,10265.7,10301.64,,
2018-11-19,10515.79,10565.45,10505.27,10548.29,,
2018-11-20,10320.57,10382.92,10310.25,10343.98,,
2018-11-21,10420.47,10460.41,10320.86,10359.07,,
2018-11-22,10320.47,10392.25,10307.73,10335.37,,
2018-11-23,10411.51,10466.72,10344.59,10394.42,,
2018-11-26,10453.88,10516.69,10355.41,10431.75,,
2018-11-27,10390.68,10467.3,10341.89,10361.25,,
2018-11-28,10378.76,10475.66,10306.35,10442.44,,
2018-11-29,10470.92,10481.39,10366.43,10420.46,,
2018-11-30,10359.19,10390.45,10274.9,10299.05,,
2018-12-03,10493.78,10587.1,10469.81,10504.7,,
2018-12-04,10666.38,10677.04,10605.7,10630.45,,
2018-12-05,10433.15,10484.88,10389.78,10437.12,,
2018-12-06,10608.64,10648.63,10483.33,10543.09,,
2018-12-07,10609.66,10639.42,10598.69,10624.79,,
2018-12-10,10739.71,10750.45,10678.34,10703.92,,
2018-12-11,10588.47,10645.24,10428.88,10536.07,,
2018-12-12,10516.61,10609.36,10452.87,10583.35,,
2018-12-13,10584.75,10595.33,10520.38,10539.59,,
2018-12-14,10605.32,10689.03,10578.02,10658.67,,
2018-12-17,10795.85,10892.35,10715.3,10833.68,,
2018-12-18,10683.18,10772.63,10600.98,10693.2,,
2018-12-19,10692.26,10702.95,10640.46,10672.75,,
2018-12-20,10698.84,10769.93,10603.38,10719.36,,
2018-12-21,10735.41,10867.66,10578.35,10758.76,,
2018-12-24,10769.64,10806.87,10736.36,10762.83,,
2018-12-25,10892.05,10902.94,10821.7,10881.3,,
2018-12-26,10758.82,10823.11,10736.62,10778.25,,
2018-12-27,10793.41,10828.93,10775.35,10817.28,,
2018-12-28,10642.94,10702.38,10602.6,10664.0,,
2018-12-31,10799.34,10915.65,10783.49,10840.59,,
2019-01-01,10828.21,10892.01,10775.92,10849.61,,
2019-01-02,10957.45,10968.41,10876.88,10907.86,,
2019-01-03,10801.87,10865.85,10791.07,10836.89,,
2019-01-04,10897.51,10908.41,10783.29,10817.41,,
2019-01-07,10834.98,10848.54,10795.78,10810.68,,
2019-01-08,10782.08,10992.4,10728.07,10897.46,,
2019-01-09,10719.99,10915.18,10709.27,10832.95,,
2019-01-10,10867.31,10954.29,10845.04,10927.37,,
2019-01-11,10794.13,10812.79,10743.51,10794.83,,
2019-01-14,10618.61,10700.74,10552.96,10635.38,,
2019-01-15,10805.61,10901.42,10707.01,10838.64,,
2019-01-16,10991.44,11068.57,10893.18,10935.69,,
2019-01-17,10781.13,10896.4,10666.43,10731.5,,
2019-01-18,11082.65,11094.54,10947.62,10992.87,,
2019-01-21,10888.75,10960.57,10877.86,10931.48,,
2019-01-22,10966.5,11066.06,10955.53,11014.63,,
2019-01-23,10877.49,10899.04,10761.93,10795.2,,
2019-01-24,10904.54,11024.17,10823.64,10892.78,,
2019-01-25,10917.58,10974.72,10849.74,10962.1,,
2019-01-28,11147.78,11158.92,11082.55,11097.48,,
2019-01-29,10904.56,10950.49,10843.4,10925.81,,
2019-01-30,10976.92,11065.59,10894.44,10999.36,,
2019-01-31,10880.86,10908.82,10803.62,10833.07,,
2019-02-01,10881.99,10901.46,10843.57,10886.66,,
2019-02-04,10744.47,10825.63,10671.96,10742.55,,
2019-02-05,10815.8,10972.24,10791.41,10872.65,,
2019-02-06,10896.83,10961.24,10836.99,10911.11,,
2019-02-07,11010.53,11101.99,10843.11,10953.33,,
2019-02-08,11012.03,11070.65,10983.71,11008.13,,
2019-02-11,10990.39,11054.17,10893.36,10944.03,,
2019-02-12,10972.84,10999.71,10867.24,10891.74,,
2019-02-13,10795.57,10876.6,10778.41,10797.38,,
2019-02-14,10800.73,10901.68,10763.4,10863.18,,
2019-02-15,10965.23,11092.93,10879.28,10995.59,,
2019-02-18,10995.44,11026.83,10961.17,11002.81,,
2019-02-19,10777.89,10830.38,10751.96,10787.54,,
2019-02-20,11035.05,11115.67,10944.35,11029.95,,
2019-02-21,10951.09,10962.04,10896.06,10914.0,,
2019-02-22,10822.45,10911.3,10772.5,10850.75,,
2019-02-25,11094.09,11152.21,10991.02,11028.61,,
2019-02-26,10883.69,10910.25,10826.4,10850.22,,
2019-02-27,10866.69,11015.9,10852.53,10896.29,,
2019-02-28,11015.04,11026.06,10903.12,10926.61,,
2019-03-01,11065.03,11100.27,11032.99,11045.84,,
2019-03-04,10768.18,10893.9,10757.41,10821.96,,
2019-03-05,10932.88,10993.8,10845.49,10966.42,,
2019-03-06,11042.97,11054.01,10994.17,11026.61,,
2019-03-07,11017.1,11056.44,10959.54,11025.06,,
2019-03-08,11004.52,11122.59,10921.54,11071.84,,
2019-03-11,10931.93,11029.8,10921.0,10974.5,,
2019-03-12,10989.24,11007.88,10905.5,10925.29,,
2019-03-13,11052.19,11199.68,10885.45,11031.51,,
2019-03-14,10885.73,10929.37,10874.84,10908.17,,
2019-03-15,10979.37,11046.42,10957.66,10995.31,,
2019-03-18,10859.2,10877.11,10807.8,10856.75,,
2019-03-19,11077.18,11088.83,11009.88,11056.24,,
2019-03-20,10899.59,10936.1,10792.78,10866.45,,
2019-03-21,11021.58,11113.66,10988.0,11070.19,,
2019-03-22,10991.87,11038.84,10952.58,11019.54,,
2019-03-25,10926.74,11006.3,10891.22,10959.73,,
2019-03-26,10948.93,11070.64,10814.24,10989.78,,
2019-03-27,10982.72,11078.73,10910.11,11050.29,,
2019-03-28,10852.98,10902.78,10721.98,10803.1,,
2019-03-29,11087.02,11154.12,10996.75,11083.09,,
2019-04-01,10859.35,10947.88,10848.49,10930.22,,
2019-04-02,10780.94,10835.26,10762.54,10809.73,,
2019-04-03,11087.57,11158.05,11039.82,11068.97,,
2019-04-04,11109.2,11154.44,11027.47,11053.3,,
2019-04-05,11080.61,11210.59,11009.15,11070.74,,
2019-04-08,10974.35,11067.18,10914.4,11024.32,,
2019-04-09,11043.05,11059.98,10942.75,10973.23,,
2019-04-10,10986.87,11131.9,10944.81,11044.11,,
2019-04-11,11084.65,11168.75,10944.7,11078.59,,
2019-04-12,11133.45,11174.2,11036.09,11124.32,,
2019-04-15,11064.77,11081.53,11026.58,11063.33,,
2019-04-16,11194.68,11239.11,11093.83,11141.32,,
2019-04-17,11018.83,11116.73,11007.81,11074.98,,
2019-04-18,11126.31,11215.12,11094.01,11124.19,,
2019-04-19,11043.69,11094.94,10964.59,11081.6,,
2019-04-22,11028.45,11055.55,10975.35,10986.42,,
2019-04-23,10986.9,11004.18,10913.38,10954.45,,
2019-04-24,11106.79,11254.04,11095.69,11188.74,,
2019-04-25,10871.78,11010.58,10837.06,10936.66,,
2019-04-26,11097.66,11108.76,11043.93,11080.21,,
2019-04-29,11052.01,11126.71,11040.96,11071.9,,
2019-04-30,11125.96,11194.07,11069.86,11143.5,,
2019-05-01,10984.73,11009.32,10937.25,10970.85,,
2019-05-02,10970.76,11016.84,10892.09,10973.73,,
2019-05-03,11192.61,11329.09,11149.88,11238.2,,
2019-05-06,11115.96,11141.64,11079.09,11126.97,,
2019-05-07,11156.79,11189.26,11074.76,11144.59,,
2019-05-08,10996.0,11031.42,10975.07,11006.09,,
2019-05-09,11040.87,11212.58,10990.98,11131.91,,
2019-05-10,11002.35,11048.24,10963.16,11012.74,,
2019-05-13,11117.47,11128.59,11038.88,11065.27,,
2019-05-14,11140.49,11215.84,11070.57,11146.26,,
2019-05-15,11050.44,11124.63,11011.97,11046.87,,
2019-05-16,11081.51,11215.81,11007.27,11133.12,,
2019-05-17,11131.79,11159.92,11047.0,11096.05,,
2019-05-20,11000.05,11079.01,10960.44,10972.35,,
2019-05-21,11038.95,11121.13,11006.57,11056.36,,
2019-05-22,11024.64,11154.08,10933.0,11064.8,,
2019-05-23,11133.62,11184.97,11082.75,11159.77,Lok Sabha BJP 303,Major
2019-05-24,11157.68,11180.9,11066.18,11157.12,,
2019-05-27,11132.47,11215.85,11090.33,11173.82,,
2019-05-28,11056.8,11158.8,10955.52,11111.26,,
2019-05-29,11089.72,11139.08,11012.35,11109.45,,
2019-05-30,11244.03,11255.27,11139.07,11213.29,,
2019-05-31,11231.61,11299.79,11186.74,11215.01,,
2019-06-03,11143.87,11203.8,11079.51,11146.71,,
2019-06-04,10957.67,11030.91,10880.89,10925.37,,
2019-06-05,11022.1,11166.2,10879.36,11078.87,,
2019-06-06,11026.63,11139.88,10972.61,11098.54,,
2019-06-07,11125.38,11213.2,11082.41,11178.11,,
2019-06-10,11020.07,11132.83,11009.05,11049.04,,
2019-06-11,11030.28,11104.57,11001.18,11067.82,,
2019-06-12,10769.73,10903.14,10758.96,10858.16,,
2019-06-13,10881.96,10930.97,10847.73,10866.97,,
2019-06-14,11164.05,11298.34,11123.87,11244.05,,
2019-06-17,11160.1,11241.22,11095.69,11122.1,,
2019-06-18,11186.74,11197.92,11129.55,11182.52,,
2019-06-19,11307.26,11352.91,11244.99,11320.16,,
2019-06-20,11079.45,11167.93,11028.61,11058.44,,
2019-06-21,11086.78,11148.41,11067.9,11089.47,,
2019-06-24,11334.37,11353.82,11270.82,11284.51,,
2019-06-25,11000.53,11035.06,10911.84,10992.36,,
2019-06-26,11068.36,11110.54,10969.17,11053.49,,
2019-06-27,11200.95,11212.15,11113.51,11163.24,,
2019-06-28,11065.95,11160.15,11024.79,11080.06,,
2019-07-01,11091.52,11169.36,11019.3,11062.39,,
2019-07-02,11178.18,11245.35,11123.91,11170.36,,
2019-07-03,11111.32,11177.81,11036.51,11132.56,,
2019-07-04,11117.09,11187.32,11002.61,11109.96,,
2019-07-05,11267.32,11278.59,11185.1,11204.95,,
2019-07-08,11125.14,11189.75,11101.17,11114.86,,
2019-07-09,11217.05,11251.34,11177.34,11212.54,,
2019-07-10,11222.33,11329.04,11067.46,11157.83,,
2019-07-11,11190.03,11251.52,11126.9,11172.76,,
2019-07-12,11041.04,11153.78,10914.45,11137.23,,
2019-07-15,11138.22,11242.94,11112.98,11125.4,,
2019-07-16,11195.08,11247.47,11123.3,11166.15,,
2019-07-17,11237.24,11322.52,11226.01,11257.78,,
2019-07-18,11237.28,11282.7,11191.82,11236.45,,
2019-07-19,11261.43,11331.64,11182.02,11212.39,,
2019-07-22,11145.18,11156.33,11065.28,11082.86,,
2019-07-23,11135.02,11185.62,11120.28,11158.65,,
2019-07-24,11194.43,11321.54,11112.25,11209.53,,
2019-07-25,11292.27,11346.36,11192.95,11249.3,,
2019-07-26,11205.91,11298.89,11192.65,11220.66,,
2019-07-29,11176.65,11248.56,11103.84,11168.34,,
2019-07-30,11048.81,11159.42,11037.77,11105.26,,
2019-07-31,11187.37,11277.1,11171.74,11264.19,,
2019-08-01,10855.4,10940.35,10844.54,10911.15,,
2019-08-02,11215.59,11304.54,11078.13,11109.59,,
2019-08-05,11198.94,11294.67,11121.11,11143.63,,
2019-08-06,11157.62,11186.52,11138.81,11167.67,,
2019-08-07,10974.85,11135.25,10951.07,11091.77,,
2019-08-08,11240.92,11318.51,11229.68,11272.91,,
2019-08-09,11075.45,11173.46,11026.98,11144.73,,
2019-08-12,11331.08,11379.32,11231.81,11271.42,,
2019-08-13,11048.14,11097.53,10978.49,11042.75,,
2019-08-14,11229.86,11293.77,11123.94,11193.81,,
2019-08-15,11163.27,11214.36,11152.1,11192.52,,
2019-08-16,11214.74,11233.34,11190.47,11217.91,,
2019-08-19,11320.66,11369.47,11213.1,11295.52,,
2019-08-20,11054.08,11169.28,11043.03,11118.9,,
2019-08-21,11271.1,11282.37,11173.02,11235.35,,
2019-08-22,11217.31,11235.12,11153.61,11169.85,,
2019-08-23,11165.49,11307.21,11154.33,11217.41,,
2019-08-26,11101.92,11236.19,11090.82,11187.25,,
2019-08-27,11519.32,11530.84,11443.84,11465.54,,
2019-08-28,11450.48,11519.99,11372.11,11448.67,,
2019-08-29,11191.87,11270.12,11159.99,11226.81,,
2019-08-30,11072.35,11135.84,10996.24,11119.65,,
2019-09-02,11333.65,11344.99,11196.11,11242.53,,
2019-09-03,11383.52,11466.11,11342.51,11369.75,,
2019-09-04,11165.22,11258.6,11117.58,11157.64,,
2019-09-05,11295.69,11416.62,11232.9,11337.61,,
2019-09-06,11274.07,11349.06,11251.46,11294.86,,
2019-09-09,11359.62,11428.69,11346.85,11401.71,,
2019-09-10,11127.82,11197.8,11116.69,11148.52,,
2019-09-11,11300.88,11384.45,11172.17,11259.01,,
2019-09-12,11259.74,11353.81,11235.52,11315.86,,
2019-09-13,11203.12,11284.1,11155.69,11229.4,,
2019-09-16,11127.79,11192.88,11097.48,11163.76,,
2019-09-17,11368.19,11456.74,11356.82,11388.78,,
2019-09-18,11358.96,11373.27,11253.22,11289.93,,
2019-09-19,11455.5,11514.2,11356.79,11389.01,,
2019-09-20,11384.36,11443.59,11355.89,11401.55,Corporate tax cut +5.32% historic,Major
2019-09-23,11398.07,11420.94,11300.82,11321.86,,
2019-09-24,11109.22,11224.32,11024.95,11110.81,,
2019-09-25,11358.7,11378.61,11271.85,11367.02,,
2019-09-26,11215.33,11250.43,11174.72,11199.72,,
2019-09-27,11268.25,11398.91,11187.8,11269.32,,
2019-09-30,11246.79,11277.62,11199.83,11240.34,,
2019-10-01,11489.47,11550.37,11406.17,11484.4,,
2019-10-02,11221.78,11277.18,11169.95,11252.7,,
2019-10-03,11405.15,11467.1,11351.76,11433.77,,
2019-10-04,11407.08,11481.3,11395.67,11424.88,,
2019-10-07,11538.09,11557.19,11413.4,11525.28,,
2019-10-08,11336.97,11504.97,11270.09,11424.35,,
2019-10-09,11370.87,11419.78,11295.62,11314.79,,
2019-10-10,11266.08,11338.08,11174.87,11245.92,,
2019-10-11,11400.21,11494.83,11320.91,11444.57,,
2019-10-14,11342.53,11515.51,11314.48,11490.73,,
2019-10-15,11517.48,11575.46,11505.12,11555.94,,
2019-10-16,11442.41,11558.0,11271.35,11497.38,,
2019-10-17,11369.95,11473.08,11358.58,11432.55,,
2019-10-18,11506.47,11551.05,11389.75,11488.99,,
2019-10-21,11666.95,11678.61,11569.34,11590.76,,
2019-10-22,11616.97,11634.51,11594.1,11622.28,,
2019-10-23,11523.42,11672.98,11363.41,11515.89,,
2019-10-24,11578.8,11624.51,11546.1,11608.86,,
2019-10-25,11432.95,11600.37,11336.56,11432.59,,
2019-10-28,11567.48,11667.22,11553.61,11566.18,,
2019-10-29,11764.35,11795.63,11682.79,11732.38,,
2019-10-30,11958.23,12014.58,11786.64,11847.26,,
2019-10-31,11621.28,11715.66,11538.98,11669.01,,
2019-11-01,11486.0,11635.5,11474.51,11566.41,,
2019-11-04,11724.6,11756.63,11641.63,11666.35,,
2019-11-05,11669.71,11745.72,11658.04,11709.98,,
2019-11-06,11600.25,11642.01,11568.16,11581.09,,
2019-11-07,11617.39,11688.07,11570.26,11655.05,,
2019-11-08,11597.71,11641.2,11552.11,11577.91,,
2019-11-11,11829.02,11893.96,11817.19,11880.62,,
2019-11-12,11691.71,11772.52,11596.94,11717.9,,
2019-11-13,11733.44,11771.44,11671.92,11756.77,,
2019-11-14,11928.69,11977.95,11873.48,11895.07,,
2019-11-15,11615.71,11742.84,11489.99,11664.19,,
2019-11-18,11751.75,11856.6,11740.0,11838.76,,
2019-11-19,11718.22,11843.08,11601.68,11733.26,,
2019-11-20,11740.66,11850.63,11685.01,11775.97,,
2019-11-21,11851.35,11908.73,11776.47,11823.85,,
2019-11-22,11804.05,11873.85,11792.25,11833.57,,
2019-11-25,11875.05,11945.16,11839.22,11856.84,,
2019-11-26,12047.79,12117.2,11988.23,12102.2,,
2019-11-27,11901.49,12051.03,11865.29,11919.32,,
2019-11-28,11981.02,12067.49,11913.17,11956.39,,
2019-11-29,11871.35,11941.96,11820.34,11880.91,,
2019-12-02,11929.9,11941.83,11893.57,11912.46,,
2019-12-03,11943.9,12043.38,11931.96,12003.07,,
2019-12-04,11902.42,11982.46,11872.06,11936.15,,
2019-12-05,11915.35,11930.0,11827.1,11877.17,,
2019-12-06,11933.52,11986.79,11889.21,11909.93,,
2019-12-09,12051.65,12063.7,11919.64,11954.93,,
2019-12-10,11870.8,11951.18,11852.58,11902.24,,
2019-12-11,11885.0,12013.55,11769.92,11991.66,,
2019-12-12,11825.4,11924.35,11733.17,11892.96,,
2019-12-13,11987.18,12081.11,11929.66,12011.78,,
2019-12-16,12020.15,12089.37,11928.72,12022.03,,
2019-12-17,11921.46,11964.18,11839.53,11922.57,,
2019-12-18,12202.97,12335.59,12079.73,12227.78,,
2019-12-19,12048.84,12092.25,12020.0,12064.34,,
2019-12-20,12060.46,12194.84,11953.1,12107.08,,
2019-12-23,12065.91,12197.51,11980.71,12118.58,,
2019-12-24,12034.32,12155.17,12022.29,12102.65,,
2019-12-25,12068.29,12160.59,12037.41,12073.87,,
2019-12-26,12212.86,12250.44,12164.4,12213.96,,
2019-12-27,12307.16,12394.59,12135.01,12207.75,,
2019-12-30,12148.92,12196.74,12093.38,12110.02,,
2019-12-31,12067.95,12087.78,12022.08,12063.01,,
2020-01-01,12134.12,12194.17,12111.64,12160.75,,
2020-01-02,11995.54,12080.08,11927.25,11940.15,,
2020-01-03,11961.73,12132.42,11821.98,11910.51,,
2020-01-06,11922.34,11934.26,11790.68,11870.71,,
2020-01-07,11862.18,11909.73,11792.89,11822.92,,
2020-01-08,11926.44,12024.96,11815.25,11913.04,,
2020-01-09,11741.56,11760.13,11670.17,11741.2,,
2020-01-10,11680.25,11747.47,11655.08,11667.68,,
2020-01-13,11276.62,11362.83,11255.95,11295.95,,
2020-01-14,11271.09,11376.54,11221.36,11333.44,,
2020-01-15,11157.87,11262.66,11146.71,11223.64,,
2020-01-16,11478.26,11550.23,11387.7,11452.63,,
2020-01-17,11301.05,11343.35,11185.15,11251.61,,
2020-01-20,11060.18,11096.65,10938.68,10997.41,,
2020-01-21,11220.31,11309.29,11159.04,11217.25,,
2020-01-22,10983.38,11110.3,10907.86,11002.13,,
2020-01-23,10917.32,10937.17,10830.5,10884.38,,
2020-01-24,10872.85,10989.89,10835.33,10873.3,,
2020-01-27,10810.25,10821.06,10699.73,10769.27,,
2020-01-28,10696.33,10741.89,10566.51,10635.68,,
2020-01-29,10527.13,10542.15,10468.19,10526.59,,
2020-01-30,10531.9,10542.43,10477.93,10508.13,,
2020-01-31,10444.85,10501.48,10396.41,10474.82,,
2020-02-03,10175.36,10247.05,10120.43,10190.41,,
2020-02-04,10303.68,10365.05,10282.97,10304.92,,
2020-02-05,10160.25,10228.93,10103.45,10126.96,,
2020-02-06,10138.93,10159.34,10052.67,10135.61,,
2020-02-07,10042.86,10074.8,10032.81,10052.76,,
2020-02-10,9831.07,9922.87,9771.36,9884.75,,
2020-02-11,9741.24,9816.29,9711.61,9791.43,,
2020-02-12,9697.93,9756.1,9660.08,9716.48,,
2020-02-13,9727.54,9830.57,9717.81,9759.04,,
2020-02-14,9553.16,9628.41,9493.84,9599.82,,
2020-02-17,9379.95,9429.0,9296.74,9307.94,,
2020-02-18,9403.49,9465.93,9371.72,9446.98,,
2020-02-19,9399.06,9531.47,9369.03,9429.61,,
2020-02-20,9285.84,9297.87,9270.37,9286.01,,
2020-02-21,9183.26,9201.39,9090.13,9181.72,,
2020-02-24,8996.31,9095.64,8964.63,9059.98,,
2020-02-25,8983.83,9012.49,8932.07,8944.65,,
2020-02-26,9048.11,9171.3,8892.22,9022.9,,
2020-02-27,8848.9,8914.11,8832.14,8873.98,,
2020-02-28,9035.41,9044.45,8966.74,8976.97,,
2020-03-02,8544.3,8661.33,8463.49,8584.13,,
2020-03-03,8606.54,8658.32,8597.93,8644.34,,
2020-03-04,8570.38,8653.23,8561.81,8632.17,,
2020-03-05,8576.14,8611.67,8513.3,8542.19,,
2020-03-06,8453.57,8522.81,8445.12,8471.01,,
2020-03-09,8336.7,8391.56,8308.35,8372.86,,
2020-03-10,8185.67,8251.76,8154.59,8205.89,,
2020-03-11,8173.1,8253.63,8120.85,8226.51,,
2020-03-12,8045.95,8061.21,7986.02,8051.52,Covid Black Thursday,Global
2020-03-13,8077.95,8086.03,8026.43,8066.2,,
2020-03-16,7862.45,7946.99,7810.56,7902.49,,
2020-03-17,7819.44,7827.26,7784.94,7808.9,,
2020-03-18,7735.07,7763.74,7690.56,7753.33,,
2020-03-19,7711.26,7767.4,7694.64,7731.72,,
2020-03-20,7627.37,7688.44,7619.74,7646.09,,
2020-03-23,7582.31,7639.5,7545.39,7617.25,Covid Bottom 7511,Global
2020-03-24,7576.12,7625.28,7482.92,7540.55,,
2020-03-25,7625.62,7677.82,7618.0,7641.33,,
2020-03-26,7577.85,7585.43,7529.76,7567.25,,
2020-03-27,7607.72,7653.8,7548.43,7556.95,,
2020-03-30,7725.94,7733.67,7672.91,7686.34,,
2020-03-31,7710.52,7742.42,7686.54,7717.39,,
2020-04-01,7810.33,7834.23,7802.51,7817.8,,
2020-04-02,7844.96,7907.38,7778.77,7807.67,,
2020-04-03,7806.08,7883.73,7722.32,7764.77,,
2020-04-06,7855.93,7899.34,7831.94,7857.91,,
2020-04-07,7887.88,7944.05,7811.36,7918.12,,
2020-04-08,7732.85,7810.22,7725.12,7796.41,,
2020-04-09,8008.79,8042.53,7967.17,8000.74,,
2020-04-10,7801.8,7865.52,7787.56,7834.93,,
2020-04-13,7834.44,7847.76,7814.77,7829.25,,
2020-04-14,8098.75,8106.84,8040.11,8060.67,,
2020-04-15,7906.74,7971.17,7898.83,7939.17,,
2020-04-16,7982.81,8006.43,7923.25,7962.79,,
2020-04-17,8075.71,8092.23,8005.29,8042.82,,
2020-04-20,8185.28,8193.47,8138.46,8151.99,,
2020-04-21,8148.04,8197.33,8106.64,8125.01,,
2020-04-22,8347.56,8422.23,8334.78,8360.86,,
2020-04-23,8313.25,8374.67,8191.17,8282.36,,
2020-04-24,8247.58,8255.84,8138.89,8229.56,,
2020-04-27,8297.09,8375.35,8267.61,8342.36,,
2020-04-28,8347.86,8378.18,8320.78,8361.15,,
2020-04-29,8235.06,8271.91,8199.71,8259.9,,
2020-04-30,8441.71,8493.1,8421.97,8431.73,,
2020-05-01,8463.72,8472.18,8409.42,8452.84,,
2020-05-04,8499.48,8540.57,8458.6,8518.08,,
2020-05-05,8432.21,8483.78,8423.78,8457.85,,
2020-05-06,8361.61,8425.6,8353.24,8383.57,,
2020-05-07,8605.46,8646.89,8479.95,8540.87,,
2020-05-08,8584.28,8658.27,8543.59,8589.45,,
2020-05-11,8419.13,8510.69,8355.72,8442.11,,
2020-05-12,8675.29,8684.27,8608.08,8636.53,,
2020-05-13,8562.31,8585.59,8533.25,8556.0,,
2020-05-14,8728.39,8750.38,8717.63,8731.78,,
2020-05-15,8762.12,8821.31,8753.35,8790.41,,
2020-05-18,8804.64,8820.73,8753.91,8764.66,,
2020-05-19,8950.36,9003.4,8924.78,8938.71,,
2020-05-20,8662.53,8673.89,8630.91,8656.48,,
2020-05-21,8785.28,8874.84,8745.73,8848.96,,
2020-05-22,8968.66,9017.41,8902.47,8916.6,,
2020-05-25,9011.51,9072.47,8990.67,9019.53,,
2020-05-26,9011.07,9053.52,9002.06,9036.27,,
2020-05-27,9067.94,9170.27,8984.22,9047.93,,
2020-05-28,8965.96,9088.34,8957.0,9036.62,,
2020-05-29,9097.49,9191.99,9036.45,9141.09,,
2020-06-01,9234.88,9315.11,9164.53,9225.66,,
2020-06-02,9088.92,9156.61,9069.33,9140.28,,
2020-06-03,9162.04,9171.2,9086.53,9098.05,,
2020-06-04,9107.06,9142.76,9071.01,9130.62,,
2020-06-05,9087.0,9129.68,9006.57,9093.95,,
2020-06-08,9405.49,9430.76,9240.66,9324.54,,
2020-06-09,9199.99,9342.77,9130.97,9297.67,,
2020-06-10,9296.09,9337.98,9234.16,9318.61,,
2020-06-11,9291.62,9365.16,9274.35,9302.72,,
2020-06-12,9375.56,9407.52,9273.17,9366.42,,
2020-06-15,9426.8,9474.82,9375.01,9393.87,,
2020-06-16,9350.03,9359.38,9254.36,9322.19,,
2020-06-17,9504.02,9549.25,9464.85,9516.87,,
2020-06-18,9542.77,9557.59,9524.61,9546.58,,
2020-06-19,9455.01,9505.88,9348.91,9476.87,,
2020-06-22,9584.44,9668.66,9495.35,9614.39,,
2020-06-23,9559.03,9593.22,9502.34,9534.63,,
2020-06-24,9625.82,9639.95,9579.69,9604.36,,
2020-06-25,9454.17,9547.13,9405.12,9512.83,,
2020-06-26,9550.13,9671.69,9540.58,9636.13,,
2020-06-29,9731.71,9751.18,9720.71,9733.51,,
2020-06-30,9785.3,9847.57,9756.78,9777.72,,
2020-07-01,9732.35,9818.97,9682.68,9775.19,,
2020-07-02,9809.17,9857.65,9759.55,9827.85,,
2020-07-03,9757.25,9840.61,9696.42,9727.53,,
2020-07-06,9897.67,9938.56,9859.54,9927.57,,
2020-07-07,9831.65,9928.4,9746.61,9836.39,,
