symbol,Date,Open,High,Low,Close
BHARTIARTL,2013-03-25,267.67,268.12,259.2,260.1
BHARTIARTL,2013-03-26,258.57,268.57,257.26,267.58
BHARTIARTL,2013-03-28,267.27,267.58,260.24,262.94
BHARTIARTL,2013-04-01,259.56,265.78,259.56,264.65
BHARTIARTL,2013-04-02,264.97,265.87,261.63,262.99
BHARTIARTL,2013-04-03,261.77,263.98,251.99,253.07
BHARTIARTL,2013-04-04,253.25,256.45,245.19,246.58
BHARTIARTL,2013-04-05,246.04,251.99,240.23,243.56
BHARTIARTL,2013-04-08,243.34,256.32,243.2,252.89
BHARTIARTL,2013-04-09,254.15,254.61,246.94,249.65
BHARTIARTL,2013-04-10,251.54,255.01,247.3,253.84
BHARTIARTL,2013-04-11,252.94,253.48,244.83,248.03
BHARTIARTL,2013-04-12,246.04,250.91,244.24,246.49
BHARTIARTL,2013-04-15,244.24,255.78,244.11,252.04
BHARTIARTL,2013-04-16,253.97,257.71,250.91,256.86
BHARTIARTL,2013-04-17,256.86,260.01,255.51,257.8
BHARTIARTL,2013-04-18,256.86,272.18,256.41,270.06
BHARTIARTL,2013-04-22,271.28,274.88,269.48,271.05
BHARTIARTL,2013-04-23,271.01,277.36,267.22,269.88
BHARTIARTL,2013-04-25,272.18,279.21,269.07,273.85
BHARTIARTL,2013-04-26,280.29,289.3,278.58,287.01
BHARTIARTL,2013-04-29,289.03,292.14,282.05,286.78
BHARTIARTL,2013-04-30,292.01,292.05,282.9,287.28
BHARTIARTL,2013-05-02,277.59,292.73,273.17,285.47
BHARTIARTL,2013-05-03,293.81,298.77,284.89,286.33
BHARTIARTL,2013-05-06,290.25,291.42,286.69,288.85
BHARTIARTL,2013-05-07,290.43,299.94,287.41,298.5
BHARTIARTL,2013-05-08,298.32,298.32,290.97,292.19
BHARTIARTL,2013-05-09,290.2,295.43,290.2,292.91
BHARTIARTL,2013-05-10,292.91,294.71,290.79,292.23
BHARTIARTL,2013-05-13,290.11,292.73,279.57,280.97
BHARTIARTL,2013-05-14,283.45,287.41,281.28,285.92
BHARTIARTL,2013-05-15,284.17,292.55,284.17,290.79
BHARTIARTL,2013-05-16,289.44,295.48,288.9,289.75
BHARTIARTL,2013-05-17,290.57,291.56,281.78,284.39
BHARTIARTL,2013-05-20,288.13,288.22,276.51,277.41
BHARTIARTL,2013-05-21,276.69,280.29,272.86,274.39
BHARTIARTL,2013-05-22,276.42,282.9,275.78,281.24
BHARTIARTL,2013-05-23,277.81,278.35,269.57,270.6
BHARTIARTL,2013-05-24,274.61,274.61,265.56,269.03
BHARTIARTL,2013-05-27,270.38,280.2,270.38,278.62
BHARTIARTL,2013-05-28,279.93,286.06,279.39,283.72
BHARTIARTL,2013-05-29,284.75,284.98,279.03,283.9
BHARTIARTL,2013-05-30,276.06,287.59,276.06,284.26
BHARTIARTL,2013-05-31,282.99,285.29,267.67,272.13
BHARTIARTL,2013-06-03,272.45,277.99,268.94,273.44
BHARTIARTL,2013-06-04,275.11,278.04,272.68,274.16
BHARTIARTL,2013-06-05,275.51,275.78,270.47,272.59
BHARTIARTL,2013-06-06,272.13,272.54,263.44,265.96
BHARTIARTL,2013-06-07,264.16,267.58,258.39,259.83
BHARTIARTL,2013-06-10,261.82,262.63,253.25,255.73
BHARTIARTL,2013-06-11,253.75,255.24,247.17,251.18
BHARTIARTL,2013-06-12,248.97,253.88,247.49,250.32
BHARTIARTL,2013-06-13,248.03,260.33,248.03,259.29
BHARTIARTL,2013-06-14,261.36,263.48,258.75,260.87
BHARTIARTL,2013-06-17,260.87,270.38,260.87,266.77
BHARTIARTL,2013-06-18,269.57,271.68,261.05,263.12
BHARTIARTL,2013-06-19,263.17,271.95,263.17,269.97
BHARTIARTL,2013-06-20,265.87,265.87,258.3,260.28
BHARTIARTL,2013-06-21,260.28,266.37,257.62,263.12
BHARTIARTL,2013-06-24,260.46,262.27,253.79,255.46
BHARTIARTL,2013-06-25,256.41,267.81,252.49,266.14
BHARTIARTL,2013-06-26,264.07,264.97,249.15,250.28
BHARTIARTL,2013-06-27,257.67,257.67,250.55,253.03
BHARTIARTL,2013-06-28,254.38,265.06,253.52,262.94
BHARTIARTL,2013-07-01,262.94,271.28,262.4,266.91
BHARTIARTL,2013-07-02,265.74,275.47,263.17,272.95
BHARTIARTL,2013-07-03,272.18,276.37,254.88,265.47
BHARTIARTL,2013-07-04,264.16,273.62,264.16,271.41
BHARTIARTL,2013-07-05,274.52,275.87,263.89,266.64
BHARTIARTL,2013-07-08,264.25,277.32,261.45,264.61
BHARTIARTL,2013-07-09,265.51,267.67,261.45,262.85
BHARTIARTL,2013-07-10,264.97,264.97,260.6,261.45
BHARTIARTL,2013-07-11,264.07,271.28,264.07,270.42
BHARTIARTL,2013-07-12,271.28,276.64,267.49,275.33
BHARTIARTL,2013-07-15,274.07,284.93,272.22,283.4
BHARTIARTL,2013-07-16,279.39,291.6,277.86,289.39
BHARTIARTL,2013-07-17,292.91,295.12,281.28,284.84
BHARTIARTL,2013-07-18,283.67,292.91,283.67,291.69
BHARTIARTL,2013-07-19,291.74,300.93,286.96,297.28
BHARTIARTL,2013-07-22,296.42,303.99,293.85,302.91
BHARTIARTL,2013-07-23,303.23,304.08,296.38,297.51
BHARTIARTL,2013-07-24,294.71,305.53,294.71,304.08
BHARTIARTL,2013-07-25,303.72,307.15,300.3,303.81
BHARTIARTL,2013-07-26,304.53,306.38,298.36,303.9
BHARTIARTL,2013-07-29,303.72,312.56,298.77,301.02
BHARTIARTL,2013-07-30,299.67,300.88,285.88,289.39
BHARTIARTL,2013-07-31,282.99,313.64,282.36,310.48
BHARTIARTL,2013-08-01,313.41,319.05,305.75,309.36
BHARTIARTL,2013-08-02,309.31,314.9,305.62,311.16
BHARTIARTL,2013-08-05,310.17,312.2,301.92,303.14
BHARTIARTL,2013-08-06,304.53,304.53,286.64,291.02
BHARTIARTL,2013-08-07,292.91,299.67,288.85,294.04
BHARTIARTL,2013-08-08,294.62,306.52,292.01,303.99
BHARTIARTL,2013-08-12,308.41,310.44,300.07,308.05
BHARTIARTL,2013-08-13,304.62,314.94,300.66,312.2
BHARTIARTL,2013-08-14,311.84,317.06,307.51,309.4
BHARTIARTL,2013-08-16,312.56,313.64,299.04,302.51
BHARTIARTL,2013-08-19,301.83,301.88,277.41,286.24
BHARTIARTL,2013-08-20,280.29,291.78,271.59,287.01
BHARTIARTL,2013-08-21,292.01,292.5,265.42,269.25
BHARTIARTL,2013-08-22,268.57,285.7,266.59,282.09
BHARTIARTL,2013-08-23,282.09,282.95,273.58,278.44
BHARTIARTL,2013-08-26,278.58,285.25,274.88,276.73
BHARTIARTL,2013-08-27,274.88,276.46,262.36,264.88
BHARTIARTL,2013-08-28,264.07,264.07,251.63,259.38
BHARTIARTL,2013-08-29,264.43,271.19,261.36,269.79
BHARTIARTL,2013-08-30,272.18,272.36,261.45,269.57
BHARTIARTL,2013-09-02,273.8,273.8,265.96,270.65
BHARTIARTL,2013-09-03,275.78,277.5,255.06,256.86
BHARTIARTL,2013-09-04,257.04,269.66,252.8,267.85
BHARTIARTL,2013-09-05,273.08,278.49,264.97,266.95
BHARTIARTL,2013-09-06,273.04,286.42,269.07,282.77
BHARTIARTL,2013-09-10,292.01,316.7,289.84,304.94
BHARTIARTL,2013-09-11,305.21,310.8,296.74,302.01
BHARTIARTL,2013-09-12,305.35,306.34,292.5,296.15
BHARTIARTL,2013-09-13,291.2,299.44,285.16,293.58
BHARTIARTL,2013-09-16,296.51,306.16,294.71,302.6
BHARTIARTL,2013-09-17,303.45,307.15,297.69,303.99
BHARTIARTL,2013-09-18,306.43,306.7,300.61,304.26
BHARTIARTL,2013-09-19,310.93,323.33,309.18,319.32
BHARTIARTL,2013-09-20,319.32,319.32,307.42,310.21
BHARTIARTL,2013-09-23,306.34,306.7,297.46,302.06
BHARTIARTL,2013-09-24,301.83,302.82,296.15,297.69
BHARTIARTL,2013-09-25,297.41,305.44,293.0,302.82
BHARTIARTL,2013-09-26,304.17,305.71,296.69,301.7
BHARTIARTL,2013-09-27,305.08,305.08,291.6,293.18
BHARTIARTL,2013-09-30,290.02,290.75,281.24,287.19
BHARTIARTL,2013-10-01,287.77,292.28,278.49,290.75
BHARTIARTL,2013-10-03,290.02,293.63,280.29,292.28
BHARTIARTL,2013-10-04,286.87,299.4,286.87,295.93
BHARTIARTL,2013-10-07,291.33,293.54,287.86,291.33
BHARTIARTL,2013-10-08,298.5,301.56,291.11,299.31
BHARTIARTL,2013-10-09,300.75,301.97,291.24,301.16
BHARTIARTL,2013-10-10,298.54,303.09,296.6,300.03
BHARTIARTL,2013-10-11,302.51,304.26,298.99,301.52
BHARTIARTL,2013-10-14,303.63,305.08,299.22,300.21
BHARTIARTL,2013-10-15,302.82,310.03,301.02,305.62
BHARTIARTL,2013-10-17,307.33,315.44,305.98,314.22
BHARTIARTL,2013-10-18,315.44,323.55,314.31,321.52
BHARTIARTL,2013-10-21,319.54,324.05,315.44,318.1
BHARTIARTL,2013-10-22,315.89,320.76,314.99,317.38
BHARTIARTL,2013-10-23,317.02,319.86,311.38,313.5
BHARTIARTL,2013-10-24,314.54,321.57,313.5,315.12
BHARTIARTL,2013-10-25,313.82,314.63,308.23,309.58
BHARTIARTL,2013-10-28,310.03,313.91,303.81,305.89
BHARTIARTL,2013-10-29,308.14,310.84,303.0,307.51
BHARTIARTL,2013-10-30,306.88,328.51,301.2,324.45
BHARTIARTL,2013-10-31,322.51,333.92,320.94,330.85
BHARTIARTL,2013-11-01,328.96,336.89,326.53,330.94
BHARTIARTL,2013-11-05,324.99,329.41,320.85,324.09
BHARTIARTL,2013-11-06,324.72,328.73,317.96,320.49
BHARTIARTL,2013-11-07,319.05,323.1,312.56,313.86
BHARTIARTL,2013-11-08,311.88,318.1,309.0,310.03
BHARTIARTL,2013-11-11,307.33,312.29,305.98,307.33
BHARTIARTL,2013-11-12,307.1,309.99,302.87,304.4
BHARTIARTL,2013-11-13,306.25,306.43,295.75,299.67
BHARTIARTL,2013-11-14,301.97,310.66,301.97,306.34
BHARTIARTL,2013-11-18,308.59,312.74,307.15,311.16
BHARTIARTL,2013-11-19,312.29,319.0,311.88,316.88
BHARTIARTL,2013-11-20,317.33,318.19,308.14,310.39
BHARTIARTL,2013-11-21,307.28,309.99,303.36,305.21
BHARTIARTL,2013-11-22,306.07,312.65,301.92,302.73
